series_id,year,raw_ring_width,fitted_growth,rwi
10TANA,1986,190,275.6969974255609,0.6891623839730088
10TANA,1987,246,275.57226283407954,0.8926878107036308
10TANA,1988,208,275.4565674049122,0.7551099687314652
10TANA,1989,402,275.3492560955855,1.4599639951830798
10TANA,1990,222,275.24972133269716,0.8065403260905261
10TANA,1991,120,275.1573995719677,0.4361140212353762
10TANA,1992,288,275.07176810757414,1.0469994866480443
10TANA,1993,321,274.99234211270317,1.167305233061512
10TANA,1994,314,274.91867189456633,1.1421559613834513
10TANA,1995,268,274.8503403483371,0.9750761074566792
10TANA,1996,500,274.7869605955936,1.8195914351840532
10TANA,1997,400,274.72817379389653,1.4559846355622903
10TANA,1998,250,274.67364710510117,0.9101710434723284
10TANA,1999,388,274.6230718108999,1.4128456048556957
10TANA,2000,488,274.57616156492566,1.7772846601783696
10TANA,2001,90,274.5326507715213,0.3278298582958067
10TANA,2002,439,274.49229308199386,1.599316305280986
10TANA,2003,230,274.4548599998422,0.8380248759308989
10TANA,2004,270,274.4201395870589,0.9838928017684482
10TANA,2005,150,274.38793526418317,0.5466712661968124
10TANA,2006,180,274.3580646973108,0.6560769416367892
10TANA,2007,200,274.3303587657586,0.7290480021964074
10TANA,2008,220,274.3046606045401,0.8020279331570304
10TANA,2009,180,274.2808247162298,0.6562616988855401
10TANA,2010,378,274.2587161471881,1.3782606631802958
10TANA,2011,350,274.23820972348346,1.2762627073481398
10TANA,2012,376,274.21918934218405,1.371165894341584
10TANA,2013,180,274.2015473140087,0.656451437868323
10TANA,2014,401,274.185183753613,1.4625152041780083
11TANA,1952,456,548.6566483242863,0.8311208866104525
11TANA,1953,467,489.1976009561372,0.9546244689001909
11TANA,1954,600,442.87456029860925,1.3547854263641799
11TANA,1955,569,406.78545038615437,1.3987717590682218
11TANA,1956,280,378.6693371995821,0.7394314049051791
11TANA,1957,370,356.76478420180024,1.0370978762038168
11TANA,1958,200,339.69950071653585,0.588755648972505
11TANA,1959,376,326.4043697699273,1.1519453623278118
11TANA,1960,341,316.0464693553166,1.0789552583693927
11TANA,1961,378,307.97689099389703,1.2273648155227679
11TANA,1962,300,301.6900864944798,0.9943979382480945
11TANA,1963,100,296.79219604175717,0.3369360830024335
11TANA,1964,406,292.9763734105469,1.3857772736884604
11TANA,1965,310,290.0035624639969,1.0689523858469345
11TANA,1966,149,287.68752060931445,0.517923056531691
11TANA,1967,218,285.8831509507372,0.7625493117555756
11TANA,1968,134,284.47741216488083,0.4710391555528306
11TANA,1969,289,283.38223661442333,1.0198239785693424
11TANA,1970,116,282.52901302951017,0.4105773023313673
11TANA,1971,246,281.8642881043163,0.872760439623188
11TANA,1972,251,281.3464177195929,0.8921386027746121
11TANA,1973,208,280.9429579948123,0.7403638143649104
11TANA,1974,226,280.62863272284875,0.805334786430006
11TANA,1975,300,280.38374984972256,1.0699621506624089
11TANA,1976,289,280.19296779400077,1.0314320244199497
11TANA,1977,244,280.0443343174298,0.8712906140190875
11TANA,1978,283,279.9285377333433,1.0109723084738953
11TANA,1979,260,279.83832354206254,0.929107910271337
11TANA,1980,442,279.76803994628426,1.5798802468104092
11TANA,1981,300,279.7132837736091,1.0725268244421682
11TANA,1982,120,279.6706246237344,0.42907616830136025
11TANA,1983,257,279.6373899585063,0.9190473421245088
11TANA,1984,194,279.6114976710119,0.693819823633499
11TANA,1985,150,279.5913256443917,0.536497331075224
11TANA,1986,300,279.57561012840836,1.073054977371634
11TANA,1987,338,279.5633665671998,1.2090282219389197
11TANA,1988,294,279.5538279181841,1.0516758156716917
11TANA,1989,476,279.54639659787654,1.7027584894421628
11TANA,1990,389,279.54060704409153,1.3915688461628175
11TANA,1991,235,279.5360965490997,0.8406785488568306
11TANA,1992,257,279.5325825364785,0.9193919280106173
11TANA,1993,320,279.52984485808093,1.144779371098875
11TANA,1994,312,279.5277120020509,1.1161684033592736
11TANA,1995,317,279.5260503478373,1.1340624589569765
11TANA,1996,440,279.5247557950468,1.5741002930080972
11TANA,1997,390,279.5237472416944,1.39523029384255
11TANA,1998,270,279.52296150327425,0.965931380191238
11TANA,1999,514,279.52234935433484,1.83885117303601
11TANA,2000,565,279.52187244457144,2.0213087264290497
11TANA,2001,130,279.5215008962313,0.46508050215521984
11TANA,2002,495,279.5212114323124,1.7708852843887557
11TANA,2003,292,279.5209859182909,1.0446442832931226
11TANA,2004,300,279.5208102260178,1.0732653492146897
11TANA,2005,160,279.5206733486094,0.5724084665482078
11TANA,2006,200,279.52056671088087,0.7155108561541659
11TANA,2007,210,279.52048363212236,0.7512866222583585
11TANA,2008,220,279.5204189075619,0.7870623579480057
11TANA,2009,190,279.5203684822931,0.6797357953970928
11TANA,2010,300,279.520329197241,1.0732671962056388
11TANA,2011,256,279.52029859124997,0.9158547743767106
11TANA,2012,329,279.5202747468961,1.1770165877874421
11TANA,2013,200,279.52025617036287,0.7155116510701227
11TANA,2014,300,279.5202416978554,1.0732675321749399
12TANA,1912,288,232.92927475418884,1.2364268093992372
12TANA,1913,139,222.4752167779442,0.6247886933794425
12TANA,1914,163,215.04495598158246,0.7579810428753332
12TANA,1915,158,209.7638703373853,0.7532279021447877
12TANA,1916,454,206.01031896877092,2.2037731035639134
12TANA,1917,187,203.34246829827325,0.9196308157610181
12TANA,1918,138,201.4462834586071,0.6850461454572134
12TANA,1919,119,200.09856299361232,0.5947069195284466
12TANA,1920,249,199.1406656337296,1.2503724400418266
12TANA,1921,198,198.4598365034294,0.9976829744923152
12TANA,1922,310,197.97593465331664,1.5658468820609588
12TANA,1923,120,197.63199960394633,0.6071891203877888
12TANA,1924,271,197.38754648156666,1.3729336264145102
12TANA,1925,130,197.2138005107778,0.6591830777729749
12TANA,1926,157,197.0903099123698,0.7965891375877651
12TANA,1927,92,197.00253850779606,0.4669990584733468
12TANA,1928,210,196.94015465380102,1.0663137762289094
12TANA,1929,201,196.89581509630872,1.0208444496480729
12TANA,1930,157,196.86430059002691,0.7975036587611435
12TANA,1931,96,196.84190153684827,0.48770103951687876
12TANA,1932,239,196.82598132604716,1.2142705876013926
12TANA,1933,186,196.81466597669151,0.945051523863713
12TANA,1934,155,196.8066235498267,0.7875751191918484
12TANA,1935,199,196.80090736486034,1.0111741996751196
12TANA,1936,200,196.7968445650216,1.0162764572880136
12TANA,1937,156,196.7939569148446,0.7927072682801093
12TANA,1938,288,196.79190450668384,1.4634748351155795
12TANA,1939,277,196.7904457499092,1.4075886608439567
12TANA,1940,197,196.78940893307706,1.001070134150332
12TANA,1941,176,196.78867201163675,0.8943604232950592
12TANA,1942,153,196.78814824196758,0.7774858464132385
12TANA,1943,365,196.78777597071672,1.8547900051185817
12TANA,1944,275,196.78751137753318,1.3974464033564489
12TANA,1945,321,196.78732331693863,1.631202633327193
12TANA,1946,315,196.78718965216785,1.6007139517403535
12TANA,1947,133,196.78709464943222,0.6758573281288278
12TANA,1948,277,196.78702712588262,1.4076131137587946
12TANA,1949,89,196.78697913326727,0.4522656955861281
12TANA,1950,203,196.78694502233645,1.0315724957108223
12TANA,1951,181,196.78692077786485,0.9197765750108703
12TANA,1952,150,196.786903546016,0.7622458471425895
12TANA,1953,184,196.78689129841496,0.9350216306886802
12TANA,1954,278,196.78688259338676,1.4126957871192096
12TANA,1955,203,196.7868764062554,1.0315728554017898
12TANA,1956,268,196.78687200872866,1.3618794651510728
12TANA,1957,222,196.7868688831701,1.1281240524833933
12TANA,1958,216,196.78686666166763,1.0976342256181415
12TANA,1959,246,196.78686508272648,1.2500834336508435
12TANA,1960,149,196.78686396048812,0.7571643604723381
12TANA,1961,231,196.78686316285302,1.173858845490278
12TANA,1962,215,196.7868625959309,1.0925526082575276
12TANA,1963,161,196.78686219298888,0.8181440478587808
12TANA,1964,225,196.78686190659633,1.1433690126467633
12TANA,1965,140,196.78686170304175,0.7114296086049936
12TANA,1966,87,196.7868615583646,0.44210268567242156
12TANA,1967,108,196.78686145553473,0.548817127328408
12TANA,1968,118,196.78686138244805,0.5996335282296684
12TANA,1969,249,196.7868613305014,1.265328377700009
12TANA,1970,70,196.78686129358013,0.35571480504264563
12TANA,1971,59,196.7868612673382,0.29981676429021104
12TANA,1972,113,196.78686124868665,0.5742253282712703
12TANA,1973,88,196.78686123543,0.447184326471468
12TANA,1974,137,196.78686122600777,0.6961846901082326
12TANA,1975,397,196.78686121931088,2.0174111093603946
12TANA,1976,241,196.78686121455107,1.2246752578529347
12TANA,1977,234,196.786861211168,1.1891037773548272
12TANA,1978,95,196.78686120876347,0.482755807051662
12TANA,1979,59,196.78686120705444,0.299816764382057
12TANA,1980,122,196.78686120583973,0.6199600890650295
12TANA,1981,88,196.7868612049764,0.4471843265406717
12TANA,1982,114,196.78686120436276,0.5793069684749493
12TANA,1983,182,196.7868612039266,0.924858493532232
12TANA,1984,170,196.78686120361664,0.8638788126413577
12TANA,1985,121,196.7868612033963,0.6148784489983606
12TANA,1986,211,196.7868612032397,1.0722260556922094
12TANA,1987,193,196.7868612031284,0.9807565343540923
12TANA,1988,174,196.78686120304928,0.8842053729413506
12TANA,1989,400,196.78686120299307,2.0326560297508123
12TANA,1990,212,196.7868612029531,1.077307695768149
12TANA,1991,50,196.7868612029247,0.25408200371893974
12TANA,1992,150,196.7868612029045,0.7622460111568976
12TANA,1993,239,196.78686120289018,1.2145119777767452
12TANA,1994,325,196.78686120287998,1.651533024173484
12TANA,1995,205,196.78686120287273,1.0417362152479281
12TANA,1996,183,196.78686120286756,0.9299401336115897
12TANA,1997,296,196.78686120286392,1.504165462016588
12TANA,1998,248,196.7868612028613,1.2602467384463474
12TANA,1999,405,196.78686120285946,2.058064230124095
12TANA,2000,321,196.78686120285815,1.631206463876145
12TANA,2001,60,196.7868612028572,0.3048984044628323
12TANA,2002,250,196.78686120285653,1.270410018595139
12TANA,2003,200,196.78686120285607,1.0163280148761136
12TANA,2004,359,196.78686120285573,1.824308786702627
12TANA,2005,150,196.7868612028555,0.7622460111570873
12TANA,2006,160,196.78686120285533,0.8130624119008939
12TANA,2007,160,196.7868612028552,0.8130624119008945
12TANA,2008,180,196.7868612028551,0.9146952133885067
12TANA,2009,183,196.78686120285505,0.9299401336116487
12TANA,2010,236,196.78686120285502,1.1992670575538205
12TANA,2011,214,196.786861202855,1.0874709759174475
12TANA,2012,264,196.78686120285496,1.3415529796364773
12TANA,2013,140,196.78686120285494,0.7114296104132836
12TANA,2014,264,196.78686120285494,1.3415529796364776
13TANA,1911,250,299.37347403663625,0.8350773254193051
13TANA,1912,300,297.03952835605054,1.009966591518422
13TANA,1913,120,294.72377835047416,0.4071609039203502
13TANA,1914,280,292.42608216459666,0.9575069293661622
13TANA,1915,280,290.1462990490259,0.9650304033438266
13TANA,1916,600,287.8842893516661,2.0841706970228855
13TANA,1917,180,285.63991450916325,0.6301640312044893
13TANA,1918,297,283.41303703841714,1.0479405009154223
13TANA,1919,160,281.20352052815974,0.5689829192020289
13TANA,1920,350,279.01122963059873,1.2544297964758908
13TANA,1921,165,276.83603005312716,0.5960206840429517
13TANA,1922,450,274.67778855009624,1.6382831767189947
13TANA,1923,140,272.5363729146541,0.5136929008879177
13TANA,1924,400,270.4116519706465,1.4792261985937665
13TANA,1925,300,268.30349556458185,1.1181367554258668
13TANA,1926,445,266.21177455765803,1.671601493733399
13TANA,1927,130,264.1363608178523,0.49217002762314743
13TANA,1928,468,262.0771272120716,1.7857338600224222
13TANA,1929,389,260.0339475983658,1.4959585223112026
13TANA,1930,370,258.00669681819966,1.4340713034309907
13TANA,1931,134,255.9952506887866,0.52344721099105
13TANA,1932,144,253.99948599548148,0.5669302811209692
13TANA,1933,149,252.019280484233,0.5912246067590922
13TANA,1934,101,250.05451285409467,0.4039119264323492
13TANA,1935,133,248.10506274979429,0.5360632246917351
13TANA,1936,169,246.17081075436158,0.6865151862729757
13TANA,1937,96,244.25163838181294,0.39303728169852964
13TANA,1938,123,242.3474280698933,0.5075358173990056
13TANA,1939,113,240.45806317287483,0.46993641431254407
13TANA,1940,165,238.58342795441155,0.6915819820961251
13TANA,1941,289,236.72340758044953,1.220834065181258
13TANA,1942,272,234.87788811219278,1.1580485595565102
13TANA,1943,263,233.04675649912352,1.128528901027589
13TANA,1944,333,231.22990057207724,1.4401251705602829
13TANA,1945,200,229.4272090363715,0.8717361852590625
13TANA,1946,290,227.6385714649883,1.273949305399692
13TANA,1947,228,225.8638782918099,1.0094575623350905
13TANA,1948,279,224.1030208049069,1.2449631379261226
13TANA,1949,260,222.35589113987908,1.1692966562169467
13TANA,1950,308,220.62238227324795,1.3960505585445635
13TANA,1951,248,218.9023880159007,1.1329250550797358
13TANA,1952,247,217.19580300658563,1.1372227114006925
13TANA,1953,336,215.5025227054579,1.5591464813580596
13TANA,1954,349,213.82244338767586,1.6321953601813317
13TANA,1955,160,212.15546213704698,0.7541639436869371
13TANA,1956,143,210.5014768397239,0.6793301507755235
13TANA,1957,310,208.86038617794898,1.4842450771678652
13TANA,1958,197,207.23208962384794,0.9506249749137768
13TANA,1959,200,205.61648743327203,0.9726846445857377
13TANA,1960,227,204.01348063968786,1.112671570958142
13TANA,1961,220,202.42297104811504,1.0868331734332017
13TANA,1962,216,200.84486122911113,1.0754569406363892
13TANA,1963,100,199.27905451280347,0.5018088842526855
13TANA,1964,242,197.72545498296734,1.2239192976991586
13TANA,1965,102,196.1839674711506,0.5199201612384529
13TANA,1966,75,194.65449755084393,0.3852980585789441
13TANA,1967,157,193.13695153169655,0.8128946778692115
13TANA,1968,142,191.63123645377703,0.7410065427107523
13TANA,1969,479,190.13726008187905,2.5192326837660732
13TANA,1970,130,188.654930899871,0.6890888002762979
13TANA,1971,60,187.18415810509043,0.32053994636829425
13TANA,1972,170,185.72485160278143,0.9153325391455264
13TANA,1973,236,184.27692200057595,1.2806812564367793
13TANA,1974,216,182.84028060301773,1.1813589395488764
13TANA,1975,281,181.41483940612932,1.5489361340002161
13TANA,1976,277,180.00051109202104,1.5388845193800047
13TANA,1977,235,178.5972090235422,1.315810035805335
13TANA,1978,226,177.20484723897417,1.2753601468656321
13TANA,1979,197,175.82334044676443,1.1204428234580575
13TANA,1980,200,174.452604020302,1.1464431908206134
13TANA,1981,200,173.09255399273343,1.1554512044948864
13TANA,1982,85,171.74310705181932,0.4949252488739086
13TANA,1983,124,170.40418053483089,0.7276816778251177
13TANA,1984,213,169.07569242348623,1.2597907892430567
13TANA,1985,100,167.75756133892622,0.5960983171301987
13TANA,1986,188,166.44970653672956,1.129470300138469
13TANA,1987,344,165.15204790196648,2.082929060644751
13TANA,1988,330,163.86450594429132,2.0138589385073384
13TANA,1989,320,162.58700179307309,1.9681770158186986
13TANA,1990,158,161.3194571925642,0.9794230823092728
13TANA,1991,89,160.06179449710672,0.5560352505082578
13TANA,1992,101,158.81393666637607,0.6359643373879267
13TANA,1993,157,157.5758072606618,0.9963458396902939
13TANA,1994,85,156.34733043618505,0.543661345306396
13TANA,1995,93,155.12843094045277,0.599503259564965
13TANA,1996,183,153.9190341076479,1.1889367748501687
13TANA,1997,144,152.71906585405546,0.9429078104603668
13TANA,1998,132,151.5284526735247,0.871123526116909
13TANA,1999,129,150.34712163296618,0.8580144308643322
13TANA,2000,77,149.1750003678841,0.5161722796052182
13TANA,2001,70,148.01201707794363,0.472934572353931
13TANA,2002,75,146.85810052257244,0.5106970588147592
13TANA,2003,97,145.71318001659697,0.665691325856395
13TANA,2004,126,144.57718542591226,0.8715067984538125
13TANA,2005,82,143.45004716318604,0.5716275569203428
13TANA,2006,130,142.3316961835957,0.9133594517999077
13TANA,2007,150,141.22206398059913,1.0621569730110074
13TANA,2008,160,140.12108258173805,1.141869567748064
13TANA,2009,89,139.02868454447432,0.6401556649378317
13TANA,2010,130,137.94480295205855,0.942405927718642
13TANA,2011,115,136.86937140943112,0.8402171999167654
13TANA,2012,150,135.8023240391549,1.1045466346861013
13TANA,2013,105,134.74359547737996,0.7792578165069586
13TANA,2014,129,133.69312086983942,0.9648963174821199
1TANA,1877,372,409.74939984772516,0.9078719825782443
1TANA,1878,150,402.6064001544522,0.37257231862795864
1TANA,1879,400,395.6286947078202,1.0110490097170735
1TANA,1880,369,388.81245847784936,0.9490436634787563
1TANA,1881,328,382.1539549485562,0.8582928313384951
1TANA,1882,418,375.6495340696749,1.1127393011020479
1TANA,1883,502,369.29563025577727,1.3593445436987992
1TANA,1884,463,363.0887604316943,1.2751702901778514
1TANA,1885,504,357.02552212316874,1.411663785274508
1TANA,1886,415,351.1025915916904,1.1819907056756167
1TANA,1887,266,345.3167220124937,0.7703073238091726
1TANA,1888,120,339.66474169471707,0.35328953897679866
1TANA,1889,262,334.14355234274944,0.7840941360773354
1TANA,1890,390,328.7501273578103,1.1863113274950174
1TANA,1891,321,323.4815101788325,0.9923287418268184
1TANA,1892,360,318.33481266173834,1.1308847970156974
1TANA,1893,380,313.3072134962202,1.2128670634791638
1TANA,1894,574,308.39595665915823,1.8612435980617916
1TANA,1895,284,303.5983499038269,0.9354464544684278
1TANA,1896,123,298.9117632840626,0.4114926714446842
1TANA,1897,422,294.33362771258277,1.4337471504006454
1TANA,1898,391,289.86143355266717,1.3489203969211592
1TANA,1899,120,285.49272924242797,0.42032594076363056
1TANA,1900,444,281.22511995091577,1.5788063316587597
1TANA,1901,243,277.0562662653239,0.8770781591609633
1TANA,1902,244,272.98388290857235,0.8938256625271916
1TANA,1903,299,269.00573748656717,1.111500456435174
1TANA,1904,90,265.1196492644492,0.3394693688291191
1TANA,1905,279,261.3234879711621,1.0676422627222417
1TANA,1906,262,257.61517263168236,1.0170208428468097
1TANA,1907,70,253.99267042627338,0.2755985040139926
1TANA,1908,299,250.45399557613678,1.193832022173132
1TANA,1909,331,246.99720825485048,1.3400961182463078
1TANA,1910,337,243.62041352499716,1.383299515520367
1TANA,1911,201,240.32176029939984,0.8363786939209681
1TANA,1912,252,237.09944032639504,1.0628451912543218
1TANA,1913,100,233.9516871985877,0.4274386784614891
1TANA,1914,250,230.8767753845442,1.0828287062811082
1TANA,1915,233,227.87301928289259,1.022499288126527
1TANA,1916,348,224.93877229831168,1.5470876649868333
1TANA,1917,302,222.07242593890248,1.3599166971008256
1TANA,1918,261,219.27240893444718,1.1903002355304426
1TANA,1919,326,216.53718637507205,1.5055150824548138
1TANA,1920,308,213.86525886984248,1.4401591059137264
1TANA,1921,60,211.2551617248286,0.2840167289173898
1TANA,1922,263,208.7054641401915,1.2601490865775216
1TANA,1923,336,206.21476842584872,1.6293692375423627
1TANA,1924,293,203.78170923529046,1.4378130456335327
1TANA,1925,215,201.40495281712558,1.0675010569140206
1TANA,1926,245,199.0831962839473,1.2306412825046407
1TANA,1927,140,196.8151668981182,0.7113272935539124
1TANA,1928,149,194.59962137408223,0.7656746654895834
1TANA,1929,255,192.43534519682214,1.3251203916784984
1TANA,1930,152,190.321151956088,0.7986500630001984
1TANA,1931,181,188.25588269603242,0.9614573388511416
1TANA,1932,148,186.23840527989546,0.7946803441404718
1TANA,1933,123,184.2676137693913,0.6675074229480881
1TANA,1934,50,182.34242781845649,0.2742093576256478
1TANA,1935,129,180.46179208102697,0.7148327549694246
1TANA,1936,133,178.62467563251988,0.7445779791008136
1TANA,1937,242,176.8300714047026,1.3685455085642422
1TANA,1938,234,175.07699563363934,1.3365548063759394
1TANA,1939,181,173.36448732041245,1.0440431186202257
1TANA,1940,157,171.69160770432353,0.9144302514213479
1TANA,1941,250,170.0574397482845,1.470091519489208
1TANA,1942,133,168.46108763611744,0.7894998297012377
1TANA,1943,122,166.90167628148714,0.7309692911306747
1TANA,1944,101,165.37835084819739,0.6107208076630841
1TANA,1945,119,163.8902762815879,0.7260955481918908
1TANA,1946,137,162.43663685077502,0.843405789827188
1TANA,1947,37,161.01663570148557,0.2297899210153391
1TANA,1948,114,159.62949441923797,0.7141537371571173
1TANA,1949,87,158.27445260263218,0.5496780975665377
1TANA,1950,119,156.9507674465137,0.7581995420350734
1TANA,1951,86,155.65771333478355,0.5524943040569663
1TANA,1952,68,154.39458144263097,0.44042996434604176
1TANA,1953,58,153.16067934797059,0.37868727304498284
1TANA,1954,363,151.95533065187158,2.3888599264189687
1TANA,1955,236,150.77787460776986,1.565216386117161
1TANA,1956,338,149.62766575926105,2.25894053940409
1TANA,1957,120,148.50407358627487,0.8080586417737884
1TANA,1958,188,147.40648215943745,1.2753848897679811
1TANA,1959,218,146.3342898024319,1.4897396932347506
1TANA,1960,177,145.28690876217223,1.2182790693808525
1TANA,1961,208,144.26376488660947,1.4418034921207474
1TANA,1962,137,143.26429730999374,0.9562745399404073
1TANA,1963,65,142.28795814541957,0.4568201051389705
1TANA,1964,170,141.33421218448592,1.2028227091830825
1TANA,1965,79,140.4025366039063,0.562667896968765
1TANA,1966,50,139.49242067890822,0.3584424139795589
1TANA,1967,100,138.60336550326448,0.7214832023515672
1TANA,1968,57,137.7348837158037,0.4138385168829951
1TANA,1969,82,136.886499233249,0.5990364313450325
1TANA,1970,53,136.05774698923938,0.38954047948619713
1TANA,1971,94,135.24817267939017,0.6950186323243702
1TANA,1972,100,134.45733251225312,0.7437303576648524
1TANA,1973,69,133.68479296603914,0.5161394835501487
1TANA,1974,68,132.93013055097106,0.5115469285868632
1TANA,1975,160,132.19293157713543,1.2103521579490728
1TANA,1976,155,131.4727919277065,1.1789511558043926
1TANA,1977,125,130.76931683741805,0.9558817238099447
1TANA,1978,95,130.08212067616125,0.7303078970898852
1TANA,1979,92,129.41082673759055,0.7109142435705987
1TANA,1980,81,128.75506703262138,0.6291014549313064
1TANA,1981,134,128.11448208770608,1.0459395207816142
1TANA,1982,40,127.48872074777836,0.3137532462901982
1TANA,1983,52,126.87743998375737,0.40984433486880684
1TANA,1984,67,126.28030470450662,0.5305657137649348
1TANA,1985,50,125.69698757314401,0.39778200707399314
1TANA,1986,52,125.1271688276027,0.4155772122651028
1TANA,1987,127,124.57053610534443,1.0195027168591542
1TANA,1988,119,124.02678427212889,0.9594701716921117
1TANA,1989,213,123.49561525474572,1.72475759208637
1TANA,1990,59,122.97673787761698,0.4797655314187562
1TANA,1991,30,122.46986770318102,0.2449582134987542
1TANA,1992,50,121.97472687596974,0.4099209834742455
1TANA,1993,99,121.49104397029416,0.8148748810176208
1TANA,1994,60,121.01855384145463,0.49579174511212126
1TANA,1995,255,120.55699748039412,2.115182074283743
1TANA,1996,280,120.10612187171495,2.3312716757191385
1TANA,1997,100,119.66567985498112,0.8356614872466918
1TANA,1998,307,119.23542998923025,2.574738062568561
1TANA,1999,300,118.81513642062072,2.524930821422969
1TANA,2000,360,118.4045687531416,3.0404232183857194
1TANA,2001,300,118.00350192231448,2.542297432812627
1TANA,2002,50,117.6117160718179,0.42512771405757077
1TANA,2003,260,117.22899643296674,2.2178813084753464
1TANA,2004,102,116.85513320698064,0.8728756469716366
1TANA,2005,120,116.48992144997672,1.0301320363713231
1TANA,2006,100,116.13316096062374,0.8610804973603201
1TANA,2007,90,115.78465617039593,0.7773050676727871
1TANA,2008,100,115.44421603636653,0.8662192306672049
1TANA,2009,70,115.11165393648203,0.6081052404878624
1TANA,2010,120,114.78678756726003,1.0454164851480423
1TANA,2011,50,114.46943884385426,0.4367978082622045
1TANA,2012,194,114.15943380243232,1.6993777346140497
1TANA,2013,80,113.85660250481229,0.7026382154396246
1TANA,2014,160,113.56077894530634,1.408937147895577
2TANA,1890,248,316.9958856961469,0.7823445388112003
2TANA,1891,500,313.1836985322467,1.5965071053930284
2TANA,1892,248,309.4284865343701,0.8014775975464468
2TANA,1893,298,305.72939817833856,0.9747181716106024
2TANA,1894,530,302.0855946664555,1.754469625025297
2TANA,1895,298,298.4962497373024,0.9983375009309526
2TANA,1896,213,294.9605494783771,0.7221304692328508
2TANA,1897,306,291.4776921415334,1.0498230507857012
2TANA,1898,418,288.0468879611775,1.4511526333738325
2TANA,1899,200,284.6673589751828,0.7025744037532449
2TANA,1900,280,281.3383388484808,0.9952429560295314
2TANA,1901,265,278.0590726992884,0.9530348980433689
2TANA,1902,228,274.82881692793234,0.8296073262935446
